caseid,birthyr,gender,race,educ,pid3,pid7,presvote20post,inputstate,region,party,visits_adult,visits_nonadult,visits,prop_adult_visits,rep,duration_adult,duration_nonadult,duration,prop_adult_duration,yes_visit_adults,race2,cohort,age,age2,educ2
297230125,1997,1,1,2,3,4,2,12,3,I,4190.0,19908.0,24098.0,17.387335048551748,,84730.0,1173844.0,1258574.0,6.732222340521893,1.0,1,2000,26,676,2
297934681,1982,2,4,6,2,7,-1,17,2,R,0.0,6.0,6.0,0.0,1.0,0.0,506.0,506.0,0.0,0.0,4,1980,41,1681,4
2984703,1985,2,1,4,1,1,1,29,2,D,0.0,234.0,234.0,0.0,0.0,0.0,6470.0,6470.0,0.0,0.0,1,1980,38,1444,4
299166821,1945,2,1,6,1,1,1,12,3,D,0.0,10334.0,10334.0,0.0,0.0,0.0,129610.0,129610.0,0.0,0.0,1,1940,78,6084,4
300112505,1989,2,1,3,2,6,2,12,3,R,0.0,927.0,927.0,0.0,1.0,0.0,114552.0,114552.0,0.0,0.0,1,1990,34,1156,3
300768845,1971,1,3,3,2,6,2,20,2,R,0.0,4057.0,4057.0,0.0,1.0,0.0,355182.0,355182.0,0.0,0.0,3,1970,52,2704,3
300780241,1969,1,1,3,-1,-1,-1,42,1,,23.0,1071.0,1094.0,2.1023765996343693,,586.0,22658.0,23244.0,2.521080709000172,1.0,1,1970,54,2916,3
301012253,1984,2,1,2,2,7,2,49,4,R,0.0,7.0,7.0,0.0,1.0,0.0,1286.0,1286.0,0.0,0.0,1,1980,39,1521,2
301021117,1998,2,1,1,5,8,6,42,1,,79.0,726.0,805.0,9.813664596273291,,770.0,15838.0,16608.0,4.636319845857418,1.0,1,2000,25,625,1
301066041,1970,2,1,6,1,1,1,17,2,D,0.0,2876.0,2876.0,0.0,0.0,0.0,198251.0,198251.0,0.0,0.0,1,1970,53,2809,4
301913121,1993,2,1,4,-1,-1,-1,5,3,,0.0,2.0,2.0,0.0,,0.0,6.0,6.0,0.0,0.0,1,1990,30,900,4
302119225,1950,1,1,3,3,5,2,53,4,R,274.0,22360.0,22634.0,1.2105681717769727,1.0,2974.0,388686.0,391660.0,0.7593320737374254,1.0,1,1950,73,5329,3
302182753,1980,1,1,3,2,7,2,35,4,R,,,,,1.0,,,,,,1,1980,43,1849,3
302908329,1957,1,1,2,-1,-1,-1,42,1,,0.0,17451.0,17451.0,0.0,,0.0,338388.0,338388.0,0.0,0.0,1,1960,66,4356,2
303061793,1959,1,1,5,3,5,2,26,2,R,0.0,826.0,826.0,0.0,1.0,0.0,339908.0,339908.0,0.0,0.0,1,1960,64,4096,4
303959745,1969,1,2,2,3,4,6,26,2,I,30.0,88.0,118.0,25.423728813559322,,2416.0,21923.0,24339.0,9.926455482969718,1.0,2,1970,54,2916,2
304134193,1969,2,2,6,1,1,-1,12,3,D,0.0,3788.0,3788.0,0.0,0.0,0.0,198122.0,198122.0,0.0,0.0,2,1970,54,2916,4
304207261,1955,2,3,4,1,1,1,48,3,D,0.0,7483.0,7483.0,0.0,0.0,0.0,96109.0,96109.0,0.0,0.0,3,1960,68,4624,4
304263645,1979,2,3,2,1,1,1,25,1,D,0.0,1961.0,1961.0,0.0,0.0,0.0,147458.0,147458.0,0.0,0.0,3,1980,44,1936,2
3043245,1955,1,1,2,2,7,2,42,1,R,0.0,57.0,57.0,0.0,1.0,0.0,7764.0,7764.0,0.0,0.0,1,1960,68,4624,2
304578821,1989,1,3,5,-1,-1,-1,37,3,,0.0,381.0,381.0,0.0,,0.0,13838.0,13838.0,0.0,0.0,3,1990,34,1156,4
305111797,1988,1,1,4,-1,-1,-1,36,1,,0.0,6220.0,6220.0,0.0,,0.0,112439.0,112439.0,0.0,0.0,1,1990,35,1225,4
3052135,1967,2,2,2,1,2,6,13,3,D,36.0,4193.0,4229.0,0.851265074485694,0.0,2720.0,114808.0,117528.0,2.31434211421959,1.0,2,1970,56,3136,2
3054289,1963,2,1,3,3,4,2,12,3,I,0.0,5602.0,5602.0,0.0,,0.0,248512.0,248512.0,0.0,0.0,1,1960,60,3600,3
305647821,1964,2,1,5,2,7,2,12,3,R,0.0,1348.0,1348.0,0.0,1.0,0.0,58984.0,58984.0,0.0,0.0,1,1960,59,3481,4
3057207,1964,2,1,2,3,4,6,54,3,I,0.0,4752.0,4752.0,0.0,,0.0,223513.0,223513.0,0.0,0.0,1,1960,59,3481,2
305749445,1990,1,1,2,4,3,6,12,3,D,166.0,441.0,607.0,27.347611202635914,0.0,24136.0,24517.0,48653.0,49.60845168848786,1.0,1,1990,33,1089,2
306199513,1962,2,1,2,3,5,2,18,2,R,0.0,399.0,399.0,0.0,1.0,0.0,16892.0,16892.0,0.0,0.0,1,1960,61,3721,2
306495561,1997,1,1,4,-1,-1,-1,12,3,,0.0,1139.0,1139.0,0.0,,0.0,26156.0,26156.0,0.0,0.0,1,2000,26,676,4
3071093,1955,2,1,5,2,7,2,21,3,R,0.0,3263.0,3263.0,0.0,1.0,0.0,385242.0,385242.0,0.0,0.0,1,1960,68,4624,4
3072123,1940,2,1,3,2,6,2,36,1,R,0.0,374.0,374.0,0.0,1.0,0.0,6401.0,6401.0,0.0,0.0,1,1940,83,6889,3
307475033,2000,1,1,2,5,4,6,36,1,I,301.0,2078.0,2379.0,12.652374947456915,,8896.0,43641.0,52537.0,16.932828292441517,1.0,1,2000,23,529,2
307540609,1970,2,1,4,-1,-1,-1,30,4,,0.0,20242.0,20242.0,0.0,,0.0,304352.0,304352.0,0.0,0.0,1,1970,53,2809,4
307726705,1974,2,5,6,1,1,2,36,1,D,0.0,625.0,625.0,0.0,0.0,0.0,27551.0,27551.0,0.0,0.0,5,1970,49,2401,4
307752329,1977,2,1,3,1,2,2,12,3,D,,,,,0.0,,,,,,1,1980,46,2116,3
307997169,2001,1,3,2,3,3,1,36,1,D,0.0,21.0,21.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,3,2000,22,484,2
308850965,1991,1,7,3,1,1,6,47,3,D,55.0,13357.0,13412.0,0.4100805249030719,0.0,1972.0,299773.0,301745.0,0.6535319557904854,1.0,5,1990,32,1024,3
3091327,1969,1,1,5,3,3,1,41,4,D,0.0,2022.0,2022.0,0.0,0.0,0.0,49121.0,49121.0,0.0,0.0,1,1970,54,2916,4
309311781,1996,1,1,3,3,3,1,49,4,D,,,,,0.0,,,,,,1,2000,27,729,3
3093309,1953,1,1,5,3,3,1,42,1,D,0.0,2498.0,2498.0,0.0,0.0,0.0,98100.0,98100.0,0.0,0.0,1,1950,70,4900,4
309331913,1966,1,1,3,1,1,1,54,3,D,0.0,10605.0,10605.0,0.0,0.0,0.0,191966.0,191966.0,0.0,0.0,1,1970,57,3249,3
3093519,1951,1,1,2,1,1,-1,36,1,D,90.0,14937.0,15027.0,0.5989219405070872,0.0,3336.0,350964.0,354300.0,0.9415749364944962,1.0,1,1950,72,5184,2
309550217,1962,2,1,2,1,1,6,29,2,D,0.0,16693.0,16693.0,0.0,0.0,0.0,594488.0,594488.0,0.0,0.0,1,1960,61,3721,2
309640825,1991,1,3,3,4,4,6,6,4,I,1753.0,1935.0,3688.0,47.53253796095444,,73726.0,196186.0,269912.0,27.31482853670826,1.0,3,1990,32,1024,3
310205717,1950,2,1,2,2,7,2,28,3,R,0.0,2743.0,2743.0,0.0,1.0,0.0,54377.0,54377.0,0.0,0.0,1,1950,73,5329,2
310226701,1953,2,1,2,2,6,2,1,3,R,0.0,5036.0,5036.0,0.0,1.0,0.0,72642.0,72642.0,0.0,0.0,1,1950,70,4900,2
310476525,1989,1,3,2,1,2,1,4,4,D,2005.0,8172.0,10177.0,19.701287216271986,0.0,56092.0,681368.0,737460.0,7.606107449895587,1.0,3,1990,34,1156,2
311260905,1963,2,1,4,2,7,2,5,3,R,0.0,1277.0,1277.0,0.0,1.0,0.0,33570.0,33570.0,0.0,0.0,1,1960,60,3600,4
311268785,1962,1,1,5,1,1,1,27,2,D,212.0,2922.0,3134.0,6.764518187619656,0.0,1632.0,125130.0,126762.0,1.2874520755431438,1.0,1,1960,61,3721,4
311541945,1966,2,1,5,2,6,2,48,3,R,0.0,8109.0,8109.0,0.0,1.0,0.0,349364.0,349364.0,0.0,0.0,1,1970,57,3249,4
311555489,1997,2,6,2,4,4,6,42,1,I,0.0,477.0,477.0,0.0,,0.0,10140.0,10140.0,0.0,0.0,5,2000,26,676,2
311613121,1967,2,1,6,4,3,1,21,3,D,0.0,9152.0,9152.0,0.0,0.0,0.0,293778.0,293778.0,0.0,0.0,1,1970,56,3136,4
311667509,1950,1,1,5,2,7,2,8,4,R,0.0,6576.0,6576.0,0.0,1.0,0.0,214569.0,214569.0,0.0,0.0,1,1950,73,5329,4
311790677,1993,2,1,6,1,1,1,9,1,D,0.0,5342.0,5342.0,0.0,0.0,0.0,181229.0,181229.0,0.0,0.0,1,1990,30,900,4
311898809,1969,1,1,4,5,5,6,23,1,R,0.0,10508.0,10508.0,0.0,1.0,0.0,3913702.0,3913702.0,0.0,0.0,1,1970,54,2916,4
311903745,1994,2,1,5,1,1,6,17,2,D,0.0,15135.0,15135.0,0.0,0.0,0.0,355972.0,355972.0,0.0,0.0,1,1990,29,841,4
312075393,1993,1,5,2,1,7,6,1,3,R,154.0,3367.0,3521.0,4.3737574552683895,1.0,5198.0,274043.0,279241.0,1.8614744969399193,1.0,5,1990,30,900,2
312079365,1944,1,1,3,2,7,2,8,4,R,0.0,2345.0,2345.0,0.0,1.0,0.0,60532.0,60532.0,0.0,0.0,1,1940,79,6241,3
312390969,1990,2,3,2,3,4,1,36,1,I,0.0,497.0,497.0,0.0,,0.0,46183.0,46183.0,0.0,0.0,3,1990,33,1089,2
312518893,1987,1,1,4,1,1,1,36,1,D,15.0,3761.0,3776.0,0.3972457627118644,0.0,318.0,267563.0,267881.0,0.11870942694703993,1.0,1,1990,36,1296,4
312606261,1961,2,1,1,3,4,6,22,3,I,,,,,,,,,,,1,1960,62,3844,1
312834641,1978,2,3,2,2,6,2,48,3,R,0.0,1494.0,1494.0,0.0,1.0,0.0,37589.0,37589.0,0.0,0.0,3,1980,45,2025,2
312908401,1946,1,1,5,4,4,-1,39,2,I,352.0,1872.0,2224.0,15.827338129496402,,9974.0,41777.0,51751.0,19.273057525458444,1.0,1,1950,77,5929,4
313052497,1938,2,1,6,1,2,1,33,1,D,0.0,367.0,367.0,0.0,0.0,0.0,24960.0,24960.0,0.0,0.0,1,1940,85,7225,4
313090429,1982,2,3,2,1,2,1,6,4,D,9.0,491.0,500.0,1.7999999999999998,0.0,624.0,63880.0,64504.0,0.9673818677911448,1.0,3,1980,41,1681,2
313202977,1969,1,1,4,-1,-1,-1,4,4,,2.0,873.0,875.0,0.2285714285714286,,10.0,70015.0,70025.0,0.014280614066404856,1.0,1,1970,54,2916,4
313501701,1962,2,3,3,1,2,1,39,2,D,0.0,551.0,551.0,0.0,0.0,0.0,19901.0,19901.0,0.0,0.0,3,1960,61,3721,3
314089105,1987,2,6,3,4,4,6,51,3,I,0.0,553.0,553.0,0.0,,0.0,38228.0,38228.0,0.0,0.0,5,1990,36,1296,3
314344973,1980,2,1,2,1,2,1,39,2,D,0.0,137.0,137.0,0.0,0.0,0.0,4053.0,4053.0,0.0,0.0,1,1980,43,1849,2
314349969,1982,2,3,2,1,1,1,25,1,D,218.0,1685.0,1903.0,11.455596426694692,0.0,24070.0,45144.0,69214.0,34.77620134654838,1.0,3,1980,41,1681,2
314420445,1975,1,1,2,1,2,1,26,2,D,0.0,783.0,783.0,0.0,0.0,0.0,27364.0,27364.0,0.0,0.0,1,1980,48,2304,2
314448205,1991,1,1,4,2,7,6,18,2,R,60.0,1875.0,1935.0,3.10077519379845,1.0,9100.0,77380.0,86480.0,10.522664199814987,1.0,1,1990,32,1024,4
314499593,1985,1,1,2,2,6,2,40,3,R,134.0,122.0,256.0,52.34375,1.0,9614.0,1376.0,10990.0,87.47952684258416,1.0,1,1980,38,1444,2
314789625,1978,2,2,4,-1,-1,-1,48,3,,0.0,1885.0,1885.0,0.0,,0.0,80469.0,80469.0,0.0,0.0,2,1980,45,2025,4
314851041,1948,1,2,5,1,2,1,34,1,D,0.0,8568.0,8568.0,0.0,0.0,0.0,381290.0,381290.0,0.0,0.0,2,1950,75,5625,4
314887113,1977,2,1,3,2,6,2,22,3,R,0.0,1677.0,1677.0,0.0,1.0,0.0,102915.0,102915.0,0.0,0.0,1,1980,46,2116,3
315737965,1974,2,1,5,3,8,6,5,3,,0.0,2874.0,2874.0,0.0,,0.0,92342.0,92342.0,0.0,0.0,1,1970,49,2401,4
3160023,1947,2,4,2,1,1,1,42,1,D,0.0,9969.0,9969.0,0.0,0.0,0.0,227255.0,227255.0,0.0,0.0,4,1950,76,5776,2
316131717,1976,1,1,2,2,7,2,18,2,R,0.0,141.0,141.0,0.0,1.0,0.0,8373.0,8373.0,0.0,0.0,1,1980,47,2209,2
316192257,1985,2,6,5,1,1,6,40,3,D,0.0,1602.0,1602.0,0.0,0.0,0.0,133105.0,133105.0,0.0,0.0,5,1980,38,1444,4
316463249,1972,1,1,2,2,6,6,39,2,R,0.0,2622.0,2622.0,0.0,1.0,0.0,714424.0,714424.0,0.0,0.0,1,1970,51,2601,2
316695333,1972,2,1,6,2,7,2,32,4,R,0.0,2592.0,2592.0,0.0,1.0,0.0,143160.0,143160.0,0.0,0.0,1,1970,51,2601,4
316770149,1993,2,1,6,1,2,6,45,3,D,0.0,166.0,166.0,0.0,0.0,0.0,7069.0,7069.0,0.0,0.0,1,1990,30,900,4
316883917,1966,2,1,2,1,1,6,33,1,D,0.0,353.0,353.0,0.0,0.0,0.0,15158.0,15158.0,0.0,0.0,1,1970,57,3249,2
317046141,1987,2,1,5,2,6,2,40,3,R,18.0,64.0,82.0,21.951219512195124,1.0,1224.0,4498.0,5722.0,21.39112198531982,1.0,1,1990,36,1296,4
317057633,1968,2,2,4,1,1,1,12,3,D,0.0,1521.0,1521.0,0.0,0.0,0.0,67322.0,67322.0,0.0,0.0,2,1970,55,3025,4
317058429,1982,1,2,5,3,4,2,45,3,I,0.0,2803.0,2803.0,0.0,,0.0,1933451.0,1933451.0,0.0,0.0,2,1980,41,1681,4
317084313,1974,2,3,2,1,1,1,36,1,D,0.0,12305.0,12305.0,0.0,0.0,0.0,479728.0,479728.0,0.0,0.0,3,1970,49,2401,2
317095973,1984,2,1,2,3,8,1,9,1,,0.0,4853.0,4853.0,0.0,,0.0,306907.0,306907.0,0.0,0.0,1,1980,39,1521,2
317112137,2002,2,3,2,-1,-1,-1,17,2,,0.0,666.0,666.0,0.0,,0.0,137851.0,137851.0,0.0,0.0,3,2000,21,441,2
317165557,1976,2,3,2,1,2,1,41,4,D,0.0,10483.0,10483.0,0.0,0.0,0.0,178021.0,178021.0,0.0,0.0,3,1980,47,2209,2
317420377,1996,2,2,2,3,4,6,36,1,I,0.0,14.0,14.0,0.0,,0.0,92.0,92.0,0.0,0.0,2,2000,27,729,2
317693153,1999,1,2,3,4,8,6,12,3,,,,,,,,,,,,2,2000,24,576,3
317841893,1987,1,1,4,2,6,6,36,1,R,0.0,240.0,240.0,0.0,1.0,0.0,3327.0,3327.0,0.0,0.0,1,1990,36,1296,4
317870681,1997,2,3,5,2,7,2,48,3,R,,,,,1.0,,,,,,3,2000,26,676,4
318061589,1968,1,1,2,5,4,6,53,4,I,0.0,5447.0,5447.0,0.0,,0.0,164056.0,164056.0,0.0,0.0,1,1970,55,3025,2
318153393,1982,2,1,6,2,6,2,51,3,R,0.0,1000.0,1000.0,0.0,1.0,0.0,126420.0,126420.0,0.0,0.0,1,1980,41,1681,4
318173861,1993,2,1,3,-1,-1,-1,55,2,,90.0,963.0,1053.0,8.547008547008547,,3742.0,51912.0,55654.0,6.7236856290652955,1.0,1,1990,30,900,3
318499869,1985,2,1,5,3,4,1,48,3,I,,,,,,,,,,,1,1980,38,1444,4
318701713,1985,2,1,5,-1,-1,-1,-1,-1,,166.0,2658.0,2824.0,5.878186968838526,,23378.0,66022.0,89400.0,26.149888143176735,1.0,1,1980,38,1444,4
318913461,1995,1,1,6,1,1,1,6,4,D,0.0,1971.0,1971.0,0.0,0.0,0.0,62191.0,62191.0,0.0,0.0,1,2000,28,784,4
319065769,1980,2,1,6,1,1,1,42,1,D,0.0,4158.0,4158.0,0.0,0.0,0.0,145015.0,145015.0,0.0,0.0,1,1980,43,1849,4
319252869,2001,2,1,2,1,1,6,51,3,D,25.0,8557.0,8582.0,0.2913073875553484,0.0,1554.0,400305.0,401859.0,0.38670279874284263,1.0,1,2000,22,484,2
319335157,1955,2,6,3,3,4,6,39,2,I,0.0,23.0,23.0,0.0,,0.0,1798.0,1798.0,0.0,0.0,5,1960,68,4624,3
319498785,1996,1,1,1,3,4,6,25,1,I,0.0,2547.0,2547.0,0.0,,0.0,82543.0,82543.0,0.0,0.0,1,2000,27,729,1
319892685,1997,2,3,3,3,4,6,53,4,I,25.0,3654.0,3679.0,0.6795324816526229,,16438.0,197331.0,213769.0,7.689608876871763,1.0,3,2000,26,676,3
319967313,1992,1,4,3,5,3,6,48,3,D,490.0,3257.0,3747.0,13.077128369362157,0.0,28422.0,198125.0,226547.0,12.54574106035392,1.0,4,1990,31,961,3
320316041,2000,2,3,3,5,4,6,36,1,I,0.0,12.0,12.0,0.0,,0.0,62.0,62.0,0.0,0.0,3,2000,23,529,3
320340321,1988,1,1,5,1,1,1,11,3,D,19.0,9565.0,9584.0,0.19824707846410683,0.0,880.0,370695.0,371575.0,0.23682971136378927,1.0,1,1990,35,1225,4
320367213,1973,2,7,3,1,1,1,37,3,D,0.0,435.0,435.0,0.0,0.0,0.0,13158.0,13158.0,0.0,0.0,5,1970,50,2500,3
320827593,1982,1,1,2,2,7,6,51,3,R,4.0,231.0,235.0,1.702127659574468,1.0,1066.0,18123.0,19189.0,5.555266037834175,1.0,1,1980,41,1681,2
321203161,1965,2,4,5,1,2,6,36,1,D,0.0,467.0,467.0,0.0,0.0,0.0,17571.0,17571.0,0.0,0.0,4,1960,58,3364,4
321357953,1996,1,1,3,1,2,6,17,2,D,,,,,0.0,,,,,,1,2000,27,729,3
3215061,1958,2,3,6,1,1,1,34,1,D,0.0,1728.0,1728.0,0.0,0.0,0.0,111990.0,111990.0,0.0,0.0,3,1960,65,4225,4
321972317,2002,1,3,2,-1,-1,-1,36,1,,0.0,1297.0,1297.0,0.0,,0.0,222013.0,222013.0,0.0,0.0,3,2000,21,441,2
3222795,1948,2,1,3,3,4,2,40,3,I,0.0,5259.0,5259.0,0.0,,0.0,410320.0,410320.0,0.0,0.0,1,1950,75,5625,3
322420173,1980,2,4,6,3,4,6,15,4,I,0.0,793.0,793.0,0.0,,0.0,47260.0,47260.0,0.0,0.0,4,1980,43,1849,4
322868633,1978,1,1,2,3,4,6,25,1,I,0.0,176.0,176.0,0.0,,0.0,21317.0,21317.0,0.0,0.0,1,1980,45,2025,2
322938441,1959,1,1,5,2,6,2,17,2,R,101.0,7521.0,7622.0,1.3251115192862766,1.0,7092.0,306777.0,313869.0,2.2595414010303663,1.0,1,1960,64,4096,4
323181233,1981,2,2,3,1,8,6,6,4,,,,,,,,,,,,2,1980,42,1764,3
323195401,1978,2,3,2,2,6,2,6,4,R,0.0,367.0,367.0,0.0,1.0,0.0,8594.0,8594.0,0.0,0.0,3,1980,45,2025,2
323802833,1956,2,1,3,1,2,6,39,2,D,0.0,9529.0,9529.0,0.0,0.0,0.0,318482.0,318482.0,0.0,0.0,1,1960,67,4489,3
323962141,1961,1,1,6,3,3,-1,9,1,D,10.0,3833.0,3843.0,0.2602133749674733,0.0,230.0,204176.0,204406.0,0.11252115887009188,1.0,1,1960,62,3844,4
324765925,1995,1,2,3,4,4,6,28,3,I,448.0,2086.0,2534.0,17.67955801104972,,52884.0,61813.0,114697.0,46.10757038109105,1.0,2,2000,28,784,3
324814917,1982,1,2,2,3,3,6,28,3,D,12.0,2663.0,2675.0,0.4485981308411215,0.0,246.0,135451.0,135697.0,0.18128624803790797,1.0,2,1980,41,1681,2
325268865,1996,2,1,3,2,7,1,48,3,R,0.0,2297.0,2297.0,0.0,1.0,0.0,127043.0,127043.0,0.0,0.0,1,2000,27,729,3
325286825,2002,1,1,2,3,4,6,19,2,I,68.0,865.0,933.0,7.288317256162916,,4672.0,53631.0,58303.0,8.013309778227535,1.0,1,2000,21,441,2
325364041,1973,1,7,6,1,2,6,42,1,D,0.0,1694.0,1694.0,0.0,0.0,0.0,38520.0,38520.0,0.0,0.0,5,1970,50,2500,4
325455117,2000,2,1,3,1,1,1,1,3,D,0.0,1057.0,1057.0,0.0,0.0,0.0,249495.0,249495.0,0.0,0.0,1,2000,23,529,3
325496493,1947,1,1,5,2,7,2,40,3,R,,,,,1.0,,,,,,1,1950,76,5776,4
325539393,1960,1,1,2,2,6,-1,48,3,R,271.0,669.0,940.0,28.829787234042552,1.0,132588.0,58138.0,190726.0,69.5175277623397,1.0,1,1960,63,3969,2
325875105,1959,1,4,5,3,3,1,6,4,D,0.0,508.0,508.0,0.0,0.0,0.0,21548.0,21548.0,0.0,0.0,4,1960,64,4096,4
325876133,1961,2,1,2,2,6,2,42,1,R,0.0,6463.0,6463.0,0.0,1.0,0.0,308487.0,308487.0,0.0,0.0,1,1960,62,3844,2
326086013,1999,2,1,4,2,7,2,27,2,R,0.0,512.0,512.0,0.0,1.0,0.0,137776.0,137776.0,0.0,0.0,1,2000,24,576,4
326122769,1970,1,1,6,2,6,2,29,2,R,243.0,16334.0,16577.0,1.4658864692043192,1.0,6338.0,187457.0,193795.0,3.2704662142986147,1.0,1,1970,53,2809,4
326187009,1971,1,1,5,1,1,1,37,3,D,0.0,6290.0,6290.0,0.0,0.0,0.0,75136.0,75136.0,0.0,0.0,1,1970,52,2704,4
326335877,1977,1,1,2,3,3,3,6,4,D,0.0,163.0,163.0,0.0,0.0,0.0,7082.0,7082.0,0.0,0.0,1,1980,46,2116,2
326541933,1978,2,1,1,1,2,1,4,4,D,0.0,105.0,105.0,0.0,0.0,0.0,8299.0,8299.0,0.0,0.0,1,1980,45,2025,1
326643189,1974,1,1,4,2,6,2,51,3,R,0.0,2980.0,2980.0,0.0,1.0,0.0,29853.0,29853.0,0.0,0.0,1,1970,49,2401,4
326662469,1996,1,1,4,3,5,2,21,3,R,0.0,727.0,727.0,0.0,1.0,0.0,12477.0,12477.0,0.0,0.0,1,2000,27,729,4
326826061,1979,2,3,2,3,4,6,32,4,I,136.0,4474.0,4610.0,2.950108459869848,,15642.0,212846.0,228488.0,6.845873743916529,1.0,3,1980,44,1936,2
3269987,1964,1,1,5,2,7,2,4,4,R,0.0,6939.0,6939.0,0.0,1.0,0.0,440006.0,440006.0,0.0,0.0,1,1960,59,3481,4
327189597,2000,2,3,2,5,8,6,37,3,,0.0,221.0,221.0,0.0,,0.0,6461.0,6461.0,0.0,0.0,3,2000,23,529,2
327206537,1993,2,1,5,1,2,1,26,2,D,0.0,3237.0,3237.0,0.0,0.0,0.0,70884.0,70884.0,0.0,0.0,1,1990,30,900,4
327283333,1993,1,1,3,1,1,1,48,3,D,3227.0,14648.0,17875.0,18.053146853146853,0.0,124726.0,232647.0,357373.0,34.900789930968486,1.0,1,1990,30,900,3
327468241,1967,1,1,2,1,1,-1,26,2,D,357.0,33102.0,33459.0,1.0669774948444364,0.0,2768.0,273880.0,276648.0,1.0005494346606518,1.0,1,1970,56,3136,2
327495257,1995,2,1,5,4,3,1,39,2,D,2.0,3217.0,3219.0,0.062131096613855234,0.0,6.0,73612.0,73618.0,0.008150180662338016,1.0,1,2000,28,784,4
3277595,1973,1,1,5,2,6,2,24,3,R,0.0,3218.0,3218.0,0.0,1.0,0.0,385936.0,385936.0,0.0,0.0,1,1970,50,2500,4
327997333,1983,2,1,5,1,1,1,48,3,D,0.0,615.0,615.0,0.0,0.0,0.0,33789.0,33789.0,0.0,0.0,1,1980,40,1600,4
328001805,2001,1,1,5,1,1,1,70,-1,D,0.0,531.0,531.0,0.0,0.0,0.0,8375.0,8375.0,0.0,0.0,1,2000,22,484,4
328100793,1979,2,1,6,1,2,2,34,1,D,0.0,689.0,689.0,0.0,0.0,0.0,20675.0,20675.0,0.0,0.0,1,1980,44,1936,4
328275217,1987,2,3,2,3,4,6,35,4,I,,,,,,,,,,,3,1990,36,1296,2
328293325,1986,2,3,3,3,8,6,4,4,,21.0,1280.0,1301.0,1.6141429669485012,,1524.0,71963.0,73487.0,2.07383618871365,1.0,3,1990,37,1369,3
328431717,1990,1,1,2,3,5,6,29,2,R,353.0,1517.0,1870.0,18.877005347593585,1.0,71930.0,111467.0,183397.0,39.22092509692089,1.0,1,1990,33,1089,2
3284893,1945,2,1,1,3,8,2,48,3,,0.0,3000.0,3000.0,0.0,,0.0,1119849.0,1119849.0,0.0,0.0,1,1940,78,6084,1
328508141,1992,2,2,1,1,2,1,29,2,D,0.0,1088.0,1088.0,0.0,0.0,0.0,29454.0,29454.0,0.0,0.0,2,1990,31,961,1
328737629,2000,1,1,1,2,6,6,18,2,R,0.0,11679.0,11679.0,0.0,1.0,0.0,174085.0,174085.0,0.0,0.0,1,2000,23,529,1
328776945,1968,1,1,5,3,5,2,48,3,R,0.0,2924.0,2924.0,0.0,1.0,0.0,345594.0,345594.0,0.0,0.0,1,1970,55,3025,4
328807841,1992,1,2,2,3,4,6,5,3,I,143.0,1353.0,1496.0,9.558823529411764,,24142.0,83394.0,107536.0,22.45015622675197,1.0,2,1990,31,961,2
328855789,1964,2,1,4,5,4,2,29,2,I,0.0,14282.0,14282.0,0.0,,0.0,573347.0,573347.0,0.0,0.0,1,1960,59,3481,4
328872573,1947,1,1,5,2,7,2,17,2,R,0.0,11207.0,11207.0,0.0,1.0,0.0,329077.0,329077.0,0.0,0.0,1,1950,76,5776,4
328986297,1986,2,1,3,2,6,2,39,2,R,0.0,2864.0,2864.0,0.0,1.0,0.0,100815.0,100815.0,0.0,0.0,1,1990,37,1369,3
328996305,1995,2,1,5,3,3,6,18,2,D,0.0,982.0,982.0,0.0,0.0,0.0,244256.0,244256.0,0.0,0.0,1,2000,28,784,4
329194833,1981,2,3,3,1,1,1,16,4,D,10.0,3139.0,3149.0,0.31756113051762463,0.0,7068.0,93123.0,100191.0,7.054525855615775,1.0,3,1980,42,1764,3
329221341,1996,1,1,2,5,8,6,36,1,,383.0,1092.0,1475.0,25.966101694915256,,43266.0,31234.0,74500.0,58.0751677852349,1.0,1,2000,27,729,2
329404177,1947,1,1,3,1,1,1,39,2,D,0.0,7425.0,7425.0,0.0,0.0,0.0,1161880.0,1161880.0,0.0,0.0,1,1950,76,5776,3
329420925,1986,1,1,3,3,4,6,45,3,I,101.0,1517.0,1618.0,6.242274412855377,,11074.0,52797.0,63871.0,17.33807205147876,1.0,1,1990,37,1369,3
329430565,1983,2,3,2,1,1,1,6,4,D,0.0,2613.0,2613.0,0.0,0.0,0.0,83008.0,83008.0,0.0,0.0,3,1980,40,1600,2
329451665,1955,1,1,5,2,6,2,22,3,R,2287.0,24724.0,27011.0,8.466920884084262,1.0,128378.0,560795.0,689173.0,18.627833649896324,1.0,1,1960,68,4624,4
329643833,1975,1,1,1,3,4,6,36,1,I,0.0,1398.0,1398.0,0.0,,0.0,57854.0,57854.0,0.0,0.0,1,1980,48,2304,1
329648569,1963,2,1,2,3,3,1,12,3,D,0.0,11933.0,11933.0,0.0,0.0,0.0,473837.0,473837.0,0.0,0.0,1,1960,60,3600,2
329990257,2002,1,2,2,1,1,1,13,3,D,32.0,293.0,325.0,9.846153846153847,0.0,1806.0,6634.0,8440.0,21.398104265402843,1.0,2,2000,21,441,2
330394441,1965,1,1,6,1,1,1,42,1,D,280.0,20053.0,20333.0,1.3770717552746767,0.0,16694.0,1110337.0,1127031.0,1.4812369846082318,1.0,1,1960,58,3364,4
